Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,01,472,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,02,478,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,03,468,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,04,465,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,05,473,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,BUREAU DE POSTE GRAND YOFF,01,535,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,BUREAU DE POSTE GRAND YOFF,02,547,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,BUREAU DE POSTE GRAND YOFF,03,543,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,BUREAU DE POSTE GRAND YOFF,04,62,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,01,584,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,02,584,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,03,584,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,04,584,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,05,585,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,06,584,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,07,339,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,01,589,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,02,590,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,03,589,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,04,590,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,05,588,CLASSE CM1B
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,06,588,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,07,590,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,08,589,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,09,589,CLASSE CE1B
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,10,591,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,11,588,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,12,591,CLASSE CM2C
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,13,590,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,01,598,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,02,599,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,03,599,CLASSE CE1B
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,04,599,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,05,599,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,06,599,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,07,598,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,08,598,CLASSE CM2A
