Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
SAINT LOUIS,SAINT LOUIS,FASS NGOM,BIDIAM MOURIDE,01,178,ECOLE CLASSE CP
SAINT LOUIS,SAINT LOUIS,FASS NGOM,ECOLE ELEMENTAIRE BOUBACAR MEDINA BAYE,01,282,CLASSE CI A
SAINT LOUIS,SAINT LOUIS,FASS NGOM,ECOLE FASS NGOM,01,584,CLASSE CE 1
SAINT LOUIS,SAINT LOUIS,FASS NGOM,ECOLE FASS NGOM,02,583,CLASSE CM 1
SAINT LOUIS,SAINT LOUIS,FASS NGOM,ECOLE FASS NGOM,03,583,CLASSE CM 2
SAINT LOUIS,SAINT LOUIS,FASS NGOM,ECOLE FASS NGOM,04,584,CLASSE CI A
SAINT LOUIS,SAINT LOUIS,FASS NGOM,ECOLE FASS NGOM,05,583,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,FASS NGOM,GOGNO CADIOR,01,490,CLASSE CP
SAINT LOUIS,SAINT LOUIS,FASS NGOM,KHATETE GAYE,01,336,CLASSE CE 1
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBAKHASS OUOLOF,01,127,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBATHIASSE DIEYE,01,530,CLASSE CI
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBAYE MBAYE OUOLOF,01,236,ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBAYE MBAYE SARR,01,524,CLASSE CE
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBIRANE GAYE PEULH,01,231,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBOULOUCK,01,380,CLASSE CI
SAINT LOUIS,SAINT LOUIS,FASS NGOM,MBOYE,01,406,CLASSE CE 1
SAINT LOUIS,SAINT LOUIS,FASS NGOM,NDABE SOW,01,145,ECOLE NDABE SOW:CLASSE CE1
SAINT LOUIS,SAINT LOUIS,FASS NGOM,NDAKHAR PEULH 1,01,445,CLASSE CI
SAINT LOUIS,SAINT LOUIS,FASS NGOM,NDIOUMNANE,01,350,CLASSE CI
SAINT LOUIS,SAINT LOUIS,FASS NGOM,NDIOUSS DIEYE,01,375,CLASSE CE 2
SAINT LOUIS,SAINT LOUIS,FASS NGOM,TAKHMBEUTH OUOLOF,01,325,CLASSE CE 1
SAINT LOUIS,SAINT LOUIS,FASS NGOM,TEUD BITTI,01,428,CLASSE CP
