Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE 05 CHERIF MAKHFOUSS AIDARA,01,513,CM1 A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE 05 CHERIF MAKHFOUSS AIDARA,02,510,CLASSE CI B
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE 05 CHERIF MAKHFOUSS AIDARA,03,512,CLASSE CM2 A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE 06/MORICOUNDA,01,549,CLASSE CIA
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE 06/MORICOUNDA,02,556,CALSSE CIB
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE 06/MORICOUNDA,03,544,CLASSE CE2A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE 06/MORICOUNDA,04,537,CLASSE CM2 B
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE 06/MORICOUNDA,05,535,CLASSE CM1 B
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE CHERIF SIDY AIDARA,01,568,CLASSE CM2A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE CHERIF SIDY AIDARA,02,573,CLASSE CM2B
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE CHERIF SIDY AIDARA,03,575,CLASSE CE2 A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE CHERIF SIDY AIDARA,04,92,CLASSE CE1 A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE CHERIF YOUNOUSS AIDARA,01,516,CLASSE CM2A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE CHERIF YOUNOUSS AIDARA,02,524,CLASSE CM1A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE CHERIF YOUNOUSS AIDARA,03,517,CLASSE CPA
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE CHERIF YOUNOUSS AIDARA,04,522,CLASSE CIA
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE CHERIF YOUNOUSS AIDARA,05,511,CLASSE CE1A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE CHERIF YOUNOUSS AIDARA,06,517,CLASSE CM2 B
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE CHERIF YOUNOUSS AIDARA,07,493,CLASSE CE2 A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE DE GOUDIABYA,01,505,ECOLE MONTAGNE ROUGE CLASSE CM2 B
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE DE GOUDIABYA,02,513,ECOLE MONTAGNE ROUGE CLASSE CM1 B
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE DE GOUDIABYA,03,503,ECOLE MONTAGNE ROUGE CLASSE CI A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE DE GOUDIABYA,04,484,ECOLE MONTAGNE ROUGE CLASSE CI B
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE EL HADJI DEMBO COLY,01,544,CLASSE CM1 A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE EL HADJI DEMBO COLY,02,552,CLASSE CP A
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE EL HADJI DEMBO COLY,03,548,CLASSE CP B
SEDHIOU,SEDHIOU,SEDHIOU,ECOLE EL HADJI DEMBO COLY,04,544,CLASSE CI B
SEDHIOU,SEDHIOU,SEDHIOU,LYCEE IBOU DIALLO,01,561,SALLE 2
SEDHIOU,SEDHIOU,SEDHIOU,LYCEE IBOU DIALLO,02,558,SALLE 6
SEDHIOU,SEDHIOU,SEDHIOU,LYCEE IBOU DIALLO,03,563,SALLE 8
