Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE NDATE YALLA,04,591,SALLE CASE DES TOUTS PETITS GS
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE NDATE YALLA,05,97,CLASSE CI B
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,01,585,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,02,585,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,03,590,CLASSE CE2 A
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,04,579,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,05,589,CLASSE CPA
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,06,589,CLASSE CE 1 B
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,07,589,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,08,206,CLASSE CI
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,01,566,CLASSE CI
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,02,581,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,03,566,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,04,568,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,05,569,CLASSE CE 2 B
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,06,574,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,07,223,CLASSE CI N 2
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE TACK,01,557,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE TACK,02,555,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE TACK,03,554,CLASSE CP
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE TACK,04,570,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE TACK,05,103,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,01,585,CLASSE CM2 B
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,02,584,CLASSE CM2 A
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,03,587,CLASSE CE2 B
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,04,582,CLASSE CE1 B
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,05,584,CLASSE CPA
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,06,586,CLASSE CPB
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,07,585,CLASSE CPC
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,08,585,CLASSE CE2A
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,09,585,CLASSE CM1B
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,10,583,CLASSE CM1 A
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,11,585,ECOLE BOLY DIAW SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,12,583,ECOLE BOLY DIAW SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,13,586,ECOLE BOLY DIAW SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,14,583,ECOLE BOLY DIAW SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,15,584,ECOLE BOLY DIAW SALLE DE CLASSE
