Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
SAINT LOUIS,SAINT LOUIS,MPAL,CEM MAME RAWANE NGOM,01,482,CLASSE 5EME
SAINT LOUIS,SAINT LOUIS,MPAL,CEM MAME RAWANE NGOM,02,484,CLASSE 6EME
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE DE MPAL SANT,01,562,CLASSE CI
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE DE MPAL SANT,02,567,CLASSE CP
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE DE MPAL SANT,03,554,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE DE MPAL SANT,04,574,CLASSE CM 1
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE DE MPAL SANT,05,557,CLASSE CM 2
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE DE MPAL SANT,06,547,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE GRAND MPAL,01,548,CLASSE CI
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE GRAND MPAL,02,552,CLASSE CP
SAINT LOUIS,SAINT LOUIS,MPAL,ECOLE ELEMENTAIRE GRAND MPAL,03,330,CLASSE CM1
