Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,BAMBADALLA THIAKHO,01,485,ECOLE SALLE 1
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,BARIA,01,297,ECOLE SALLE 1
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,BARIA,02,296,ECOLE SALLE 2
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,COULAR,01,369,ECOLE SALLE 1
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,COULAR,02,370,ECOLE SALLE 2
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,ECOLE KEUR BAKAR SANTHIE,01,143,ECOLE SALLE 1
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KERRE,01,148,ECOLE SALLE 1
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR ALADJI MACOUMBA SOUNA,01,309,CASE DE SANTE
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR ANDALLA VILANE,01,265,ECOLE SALLE 1
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR BABOU COUMBA,01,284,ABRI PROVISOIRE
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR BABOU NDITI,01,423,ECOLE ABRI PROVISOIRE
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR BAKA DIAW,01,573,ABRI PROVISOIRE
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR BAKA DIAW,02,32,ECOLE ARABE
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR LAHINE KHOREDIA,01,307,ABRI PROVISOIRE
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR LAHINE SOKHNA,01,347,ECOLE SALLE 1
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR MANDIAYE FATIM,01,324,CASE DE SANTE
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR MOMATH DIAW,01,425,ABRI PROVISOIRE
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR SALOUM DIANE,01,569,ECOLE SALLE 1
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR SALOUM DIANE,02,567,ECOLE SALLE 2
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR SERIGNE BAMBA,01,237,ECOLE SALLE 1
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,KEUR SEYNI GUEYE 2,01,264,CASE DE SANTE
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,NDIAYE COUNDA,01,249,ECOLE ABRI PROVISOIRE
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,NDIAYE NDIAYE,01,352,CASE DE SANTE
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,NDRAME MATAR,01,470,ECOLE SALLE 1
FATICK,FOUNDIOUGNE,KEUR SALOUM DIANE,THIARENE BABOU,01,386,ABRI PROVISOIRE
