Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),01,587,CLASSE CIA
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),02,580,CLASSE CPA
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),03,580,CLASSE CE1 A
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),04,585,CLASSE CIB
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),05,586,CLASSE CPB
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),06,585,CLASSE CE1 B
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),07,587,CLASSE CE2 A
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),08,585,CLASSE CE2 B
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),09,589,CLASSE CM1 A
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),10,585,CLASSE CM1 B
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),11,590,CLASSE CM2 A
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),12,591,CLASSE CM2 B
DAKAR,DAKAR,H L M,ECOLE AYNINA FALL (EX HLM 2),13,216,ECOLE LION (CLASSE CM1 B)
DAKAR,DAKAR,H L M,ECOLE HLM 4 E,01,598,CLASSE CPA
DAKAR,DAKAR,H L M,ECOLE HLM 4 E,02,593,CLASSE CE2 B
DAKAR,DAKAR,H L M,ECOLE HLM 4 E,03,591,CLASSE CM2 A
DAKAR,DAKAR,H L M,ECOLE HLM 4 E,04,599,SALLE DE CLASSE
DAKAR,DAKAR,H L M,ECOLE HLM 4 E,05,453,SALLE DE CLASSE
DAKAR,DAKAR,H L M,ECOLE LION,01,561,SALLE DE CLASSE
DAKAR,DAKAR,H L M,ECOLE LION,02,558,SALLE DE CLASSE
DAKAR,DAKAR,H L M,ECOLE LION,03,556,SALLE DE CLASSE
DAKAR,DAKAR,H L M,ECOLE LION,04,565,SALLE DE CLASSE
DAKAR,DAKAR,H L M,ECOLE LION,05,395,SALLE DE CLASSE
DAKAR,DAKAR,H L M,GROUPE SCOLAIRE HLM C ET D,01,589,CLASSE CM2 A
DAKAR,DAKAR,H L M,GROUPE SCOLAIRE HLM C ET D,02,591,CLASSE CM1 B
DAKAR,DAKAR,H L M,GROUPE SCOLAIRE HLM C ET D,03,591,CLASSE CE2 A
DAKAR,DAKAR,H L M,GROUPE SCOLAIRE HLM C ET D,04,590,CLASSE CE1 B
DAKAR,DAKAR,H L M,GROUPE SCOLAIRE HLM C ET D,05,589,CLASSE CPA
DAKAR,DAKAR,H L M,GROUPE SCOLAIRE HLM C ET D,06,591,CLASSE CM1 A
DAKAR,DAKAR,H L M,GROUPE SCOLAIRE HLM C ET D,07,591,SALLE DE CLASSE
DAKAR,DAKAR,H L M,GROUPE SCOLAIRE HLM C ET D,08,293,SALLE DE CLASSE
DAKAR,DAKAR,H L M,H.L.M 4 A,01,547,CLASSE CM2 A
DAKAR,DAKAR,H L M,H.L.M 4 A,02,541,CLASSE CM1 B
DAKAR,DAKAR,H L M,H.L.M 4 A,03,545,CLASSE CE2 A
DAKAR,DAKAR,H L M,H.L.M 4 A,04,541,CLASSE CE1 B
DAKAR,DAKAR,H L M,H.L.M 4 A,05,545,CLASSE CPA
DAKAR,DAKAR,H L M,H.L.M 4 A,06,547,CLASSE CM1 A
