Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KEDOUGOU,KEDOUGOU,NINEFECHA,AFIA MAGASIN,01,258,CM2
KEDOUGOU,KEDOUGOU,NINEFECHA,ASSONY,01,254,CLASSE CE2
KEDOUGOU,KEDOUGOU,NINEFECHA,BARABOYE,01,421,CLASSE CP
KEDOUGOU,KEDOUGOU,NINEFECHA,DONGOLNIALBI,01,360,CLASSE CE 2
KEDOUGOU,KEDOUGOU,NINEFECHA,HAMDALLAYE,01,280,CM1
KEDOUGOU,KEDOUGOU,NINEFECHA,KESSEMA,01,254,ABRI PROVISOIRE
KEDOUGOU,KEDOUGOU,NINEFECHA,NAMEL,01,121,CM1
KEDOUGOU,KEDOUGOU,NINEFECHA,NDEBOU BANDE,01,185,CM2
KEDOUGOU,KEDOUGOU,NINEFECHA,NINEFECHA,01,448,CM2
KEDOUGOU,KEDOUGOU,NINEFECHA,THIARMALEL,01,118,CLASSE CI
KEDOUGOU,KEDOUGOU,NINEFECHA,WOURIDIE,01,206,CM2
