Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE ELEMENTAIRE SANTHIABA CHERIF,12,597,CLASSE CE2 B
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE ELEMENTAIRE SANTHIABA CHERIF,13,597,SALLE
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE ELEMENTAIRE SANTHIABA CHERIF,14,594,SALLE
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE HLM CITE RADIO,01,556,SALLE 4
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE HLM CITE RADIO,02,559,SALLE 6
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE HLM CITE RADIO,03,557,SALLE 8
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE HLM CITE RADIO,04,558,SALLE 10
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE HLM CITE RADIO,05,557,SALLE 02
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE HLM CITE RADIO,06,568,SALLE 11
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),01,594,CLASSE CIA
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),02,592,CLASSE CIB
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),03,594,CLASSE CPA
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),04,595,CLASSE CE1A
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),05,595,CLASSE CE2B
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),06,593,CLASSE CE2A
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),07,594,CLASSE CM1A
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),08,595,CLASSE CM2B
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),09,593,CLASSE CM2A
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),10,593,CLASSE CPB
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),11,591,CE1B
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),12,595,CLASSE CM1 B
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),13,595,CE2 C
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),14,594,ABRI PROVISOIRE
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE OUSMANE MBENGUE (DANGOU),15,594,ABRI PROVISOIRE
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,01,600,CI A
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,02,600,CI B
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,03,600,CP A
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,04,600,CP B
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,05,600,CE1 A
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,06,600,CE1 B
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,07,600,CE2 A
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,08,600,CE2 B
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,09,600,CM1 A
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,10,600,CM1 B
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,11,600,CM2 A
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,12,600,CM2 B
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,13,600,ABRI PROVISOIRE
DAKAR,RUFISQUE,RUFISQUE NORD,ECOLE SANTHIABA CHERIF 2,14,600,ABRI PROVISOIRE
