Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KOLDA,KOLDA,BAGADAJI,ALEXANDRIE,01,257,ABRI PROVISOIRE
KOLDA,KOLDA,BAGADAJI,BAGADAJI,01,454,CLASSE CE 1A
KOLDA,KOLDA,BAGADAJI,BAGADAJI,02,485,CLASSE CE 1B
KOLDA,KOLDA,BAGADAJI,BAGADAJI,03,249,SALLE DE CLASSE
KOLDA,KOLDA,BAGADAJI,ECOLE AFFIA SAMBA,01,155,SALLE DE CLASSE
KOLDA,KOLDA,BAGADAJI,ECOLE MEDINA FODE,01,181,SALLE DE CLASSE
KOLDA,KOLDA,BAGADAJI,ECOLE SARE SARA,01,248,SALLE DE CLASSE
KOLDA,KOLDA,BAGADAJI,IBRAHIMA NIMA,01,321,CLASSE CM 2
KOLDA,KOLDA,BAGADAJI,ILIYAO MAMADOU SEYDI,01,273,CLASSE CM2
KOLDA,KOLDA,BAGADAJI,KAMPISSA,01,272,CLASSE C M 2
KOLDA,KOLDA,BAGADAJI,MAHON OUSMANE,01,140,CLASSE CM 2
KOLDA,KOLDA,BAGADAJI,MEDINA ABDOUL,01,267,CLASSE CI
KOLDA,KOLDA,BAGADAJI,MEDINA SEYDOU BA,01,448,SALLE DE CLASSE
KOLDA,KOLDA,BAGADAJI,MISSIRA OUSMANE,01,238,ABRI PROVISOIRE
KOLDA,KOLDA,BAGADAJI,SALAMATA,01,371,CLASSE CM 1
KOLDA,KOLDA,BAGADAJI,SARE LOUNTANG MAMBOUA,01,314,CLASSE CM 2
KOLDA,KOLDA,BAGADAJI,SARE SANDIONG,01,455,CLASSE CM 1
KOLDA,KOLDA,BAGADAJI,SARE SOUMA,01,165,CLASSE CI
KOLDA,KOLDA,BAGADAJI,SINTHIANG DEMBA BALDE,01,170,CLASSE CP
KOLDA,KOLDA,BAGADAJI,SINTHIANG EL HADJI SALIF,01,322,CLASSE ARABE
