Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,11,566,CI A
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,12,569,SALLE 1 ECOLE MAT . T.M.S
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,13,544,SALLE 2 ECOLE MAT .T.M.S
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,14,544,SALLE 3 ECOLE MAT .T.M.S
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,15,543,SALLE 4 ECOLE MAT .T.M.S
KAOLACK,KAOLACK,KAOLACK,ECOLE ALASSANE DIENG,01,553,CM2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALASSANE DIENG,02,551,CE2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALASSANE DIENG,03,561,CI A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALASSANE DIENG,04,529,CM1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALASSANE DIENG,05,338,CLASSE CI B
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,01,548,CM1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,02,562,CM1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,03,563,CE2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,04,565,CE2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,05,566,CE1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,06,550,CE1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,07,552,CM2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,08,408,CM2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE CAMP DES GARDES,01,536,SALLE SASSY DIOUF
KAOLACK,KAOLACK,KAOLACK,ECOLE CAMP DES GARDES,02,536,SALLE COMMISSARIAT CENTRAL
KAOLACK,KAOLACK,KAOLACK,ECOLE CAMP DES GARDES,03,535,SALLE ROSALIA
KAOLACK,KAOLACK,KAOLACK,ECOLE CAMP DES GARDES,04,535,SALLE MARIATOU SOW
KAOLACK,KAOLACK,KAOLACK,ECOLE DAROU RAHMATY,01,503,CI A
KAOLACK,KAOLACK,KAOLACK,ECOLE DAROU RAHMATY,02,503,CI B
KAOLACK,KAOLACK,KAOLACK,ECOLE DAROU RAHMATY,03,502,CE1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE DAROU RAHMATY,04,502,CP A
KAOLACK,KAOLACK,KAOLACK,ECOLE DAROU RAHMATY,05,502,CE1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE DE KOUNDAM,01,572,CM2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE DE KOUNDAM,02,571,CM2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ELHADJI ABOU DIALLO,01,586,CE1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ELHADJI ABOU DIALLO,02,586,CP B
KAOLACK,KAOLACK,KAOLACK,ECOLE ELHADJI ABOU DIALLO,03,585,CM2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ELHADJI ABOU DIALLO,04,585,CM1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ELHADJI ABOU DIALLO,05,586,CE2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ELHADJI SECK FAYE,01,594,SALLE INFORMATIQUE
