Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
FATICK,FOUNDIOUGNE,PASSI,ECOLE 1,01,549,CLASSE CPB
FATICK,FOUNDIOUGNE,PASSI,ECOLE 1,02,547,CLASSE CE2B
FATICK,FOUNDIOUGNE,PASSI,ECOLE 1,03,547,CLASSE CE2A
FATICK,FOUNDIOUGNE,PASSI,ECOLE 2,01,551,CLASSE CIA
FATICK,FOUNDIOUGNE,PASSI,ECOLE 2,02,552,CLASSE CE2B
FATICK,FOUNDIOUGNE,PASSI,ECOLE 2,03,549,CLASSE CM2
FATICK,FOUNDIOUGNE,PASSI,ECOLE 2,04,548,CLASSE CE1B
FATICK,FOUNDIOUGNE,PASSI,ECOLE 3,01,580,SALLE 1
FATICK,FOUNDIOUGNE,PASSI,ECOLE 3,02,562,SALLE 4
FATICK,FOUNDIOUGNE,PASSI,ECOLE 3,03,568,SALLE 5
FATICK,FOUNDIOUGNE,PASSI,ECOLE 3,04,548,SALLE 3
FATICK,FOUNDIOUGNE,PASSI,ECOLE 3,05,442,SALLE 9
