Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,01,586,SALLE EFS 2
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,02,586,SALLE EFS 3
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,03,586,SALLE SP 1
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,04,585,SALLE ET 1
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,05,585,SALLE ET 2
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,06,585,SALLE ET 3
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,07,585,SALLE SVT 1
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,08,586,SALLE SVT 2
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,09,585,SALLE SVT 3
KAOLACK,KAOLACK,KAOLACK,BONGRE 1,01,569,SALLE1
KAOLACK,KAOLACK,KAOLACK,BONGRE 1,02,568,SALLE 2
KAOLACK,KAOLACK,KAOLACK,BONGRE 1,03,568,SALLE3
KAOLACK,KAOLACK,KAOLACK,BONGRE 1,04,568,SALLE 4
KAOLACK,KAOLACK,KAOLACK,BONGRE 1,05,569,SALLE 5
KAOLACK,KAOLACK,KAOLACK,BONGRE 1,06,569,SALLE 6
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,01,524,SALLE 4
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,02,523,SALLE 5
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,03,524,SALLE 6
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,04,524,SALLE S A
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,05,523,SALLE SB
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,06,523,SALLE 13
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,07,524,SALLE 3
KAOLACK,KAOLACK,KAOLACK,COURS PRIVE DIONGUE,01,137,CM2
KAOLACK,KAOLACK,KAOLACK,COURS PRIVE DIONGUE,02,137,CE2
KAOLACK,KAOLACK,KAOLACK,ECOLE ABDOU KHADRE KEBE,01,444,CM2
KAOLACK,KAOLACK,KAOLACK,ECOLE ABDOU KHADRE KEBE,02,444,CM1
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,01,568,CM2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,02,572,CM2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,03,574,CM1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,04,569,CM1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,05,564,CE2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,06,564,CE2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,07,566,CE1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,08,573,CE1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,09,559,CP A
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,10,563,CP B
