Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,DAKAR,MEDINA,ECOLE NAGO SAMB (GIBRALTAR),15,331,CEM MARTIN LUTHER KING
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,01,577,SALLE BATIMENT HAND BALL
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,02,582,SALLE BATIMENT HAND BALL
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,03,580,SALLE BATIMENT HAND BALL
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,04,579,SALLE BATIMENT HAND BALL
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,05,579,SALLE BATIMENT HAND BALL
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,06,581,SALLE BATIMENT HAND BALL
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,07,578,SALLE BATIMENT HAND BALL
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,08,582,SALLE DE LUTTE
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,09,577,SALON D'HONNEUR
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,10,578,SALON D'HONNEUR
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,11,579,SALLE DE L INSEPS
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,12,583,SALLE DE L INSEPS
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,13,578,SALLE DE L INSEPS
DAKAR,DAKAR,MEDINA,STADE IBA MAR DIOP,14,579,SALLE DE L INSEPS
