Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,01,590,CLASSE CM2A
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,02,592,CLASSE CM2B
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,03,586,CLASSE CM1A
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,04,589,CLASSE CM1B
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,05,584,CLASSE CIB
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,06,589,CLASSE CIA
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,07,585,CLASSE CPA
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,08,587,CLASSE CPB
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,09,590,CLASSE CE1B
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,10,588,CLASSE CE1A
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,11,585,SALLE DE CLASSE
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,12,585,SALLE DE CLASSE
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,13,588,SALLE DE CLASSE
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,14,587,CEM CAMBERENE 2
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,15,590,CEM CAMBERENE 2
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,16,590,CEM CAMBERENE 2
DAKAR,DAKAR,CAMBERENE,ECOLE CAMBERENE 3,17,592,CEM CAMBERENE 2
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),01,600,CLASSE CEZA SEYDINA I. LAYE A
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),02,600,CLASSE CE1A SEYDINA I. LAYE A
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),03,600,CLASSE CE1B SEYDINA I. LAYE A
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),04,600,CLASSE CE2B SEYDINA I. LAYE A
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),05,600,CLASSE CEZA SEYDINA I. LAYE B
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),06,600,CLASSE CE2B SEYDINA I. LAYE B
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),07,600,CLASSE CE1A SEYDINA I. LAYE B
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),08,600,CLASSE CE1B SEYDINA I. LAYE B
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),09,600,CLASSE CPA SEYDINA I. LAYE B
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),10,601,CLASSE CPB SEYDINA I. LAYE B
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),11,600,CLASSE CIA SEYDINA I. LAYE B
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),12,600,CLASSE CIB SEYDINA I. LAYE B
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),13,600,CLASSE CM2A SEYDINA I. LAYE A
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),14,600,CLASSE CM2B SEYDINA I. LAYE A
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),15,600,CLASSE CPA SEYDINA I. LAYE A
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),16,599,CLASSE CPB SEYDINA I. LAYE A
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),17,600,CLASSE CIA SEYDINA I. LAYE A
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),18,600,CLASSE CIB SEYDINA I. LAYE A
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),19,600,SALLE DE CLASSE
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),20,600,SALLE DE CLASSE
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),21,600,SALLE DE CLASSE
DAKAR,DAKAR,CAMBERENE,ECOLE SEYDINA ISSA LAYE (CAMBERENE),22,600,SALLE DE CLASSE
