Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
THIES,THIES,THIES EST,CASE DES TOUT-PETIT,01,92,SALLE POLYVALENTE
THIES,THIES,THIES EST,C.E.M. DIAMAGUENE,01,508,SALLE S1
THIES,THIES,THIES EST,C.E.M. DIAMAGUENE,02,508,SALLE S2
THIES,THIES,THIES EST,C.E.M. DIAMAGUENE,03,507,SALLE S3
THIES,THIES,THIES EST,C.E.M. DIAMAGUENE,04,508,SALLE S4
THIES,THIES,THIES EST,C.E.M. DIAMAGUENE,05,508,SALLE 14
THIES,THIES,THIES EST,CENTRE CULTUREL LEO. S. SENGHOR,01,543,ABRI PROVISOIRE SALLE 1
THIES,THIES,THIES EST,CENTRE CULTUREL LEO. S. SENGHOR,02,547,ABRI PROVISOIRE SALLE 2
THIES,THIES,THIES EST,CENTRE CULTUREL LEO. S. SENGHOR,03,544,ABRI PROVISOIRE SALLE 4
THIES,THIES,THIES EST,CENTRE CULTUREL LEO. S. SENGHOR,04,534,ABRI PROVISOIRE SALLE 3
THIES,THIES,THIES EST,CENTRE CULTUREL LEO. S. SENGHOR,05,506,ABRI PROVISOIRE
THIES,THIES,THIES EST,CENTRE ENSEIGNEMENT PROFESSIONNEL,01,211,SALLE 1
THIES,THIES,THIES EST,CENTRE ENSEIGNEMENT PROFESSIONNEL,02,211,SALLE 2
THIES,THIES,THIES EST,CENTRE ENSEIGNEMENT PROFESSIONNEL,03,211,SALLE 3
THIES,THIES,THIES EST,CENTRE ENSEIGNEMENT PROFESSIONNEL,04,211,SALLE 4
THIES,THIES,THIES EST,CENTRE ENSEIGNEMENT PROFESSIONNEL,05,210,SALLE 5
THIES,THIES,THIES EST,CENTRE ENSEIGNEMENT PROFESSIONNEL,06,210,SALLE 7
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,01,552,CLASSE CI A
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,02,549,CLASSE CP A
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,03,551,CLASSE CE1 A
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,04,551,CLASSE CE2 A
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,05,549,CLASSE CM1 A
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,06,549,CLASSE CM2 A
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,07,549,CLASSE CI B
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,08,549,CLASSE CP B
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,09,549,CLASSE CE1 B
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,10,550,CLASSE CE2 B
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,11,549,CLASSE CM1 B
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,12,548,CLASSE CM 2 B
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,13,549,CLASSE CE1 C
THIES,THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,14,550,CLASSE CE2 C
THIES,THIES,THIES EST,ECOLE ALY LO,01,584,CLASSE CI A
THIES,THIES,THIES EST,ECOLE ALY LO,02,587,CLASSE CP A
THIES,THIES,THIES EST,ECOLE ALY LO,03,587,CLASSE CE1 A
THIES,THIES,THIES EST,ECOLE ALY LO,04,587,CLASSE CE2 A
THIES,THIES,THIES EST,ECOLE ALY LO,05,588,CLASSE CM1 A
