Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KEDOUGOU,KEDOUGOU,FONGOLIMBI,FONGOLIMBI,01,451,CLASSE CM2
KEDOUGOU,KEDOUGOU,FONGOLIMBI,FONGOLIMBI,02,451,CLASSE CM1
KEDOUGOU,KEDOUGOU,FONGOLIMBI,KOBOYE,01,171,CLASSE CP
KEDOUGOU,KEDOUGOU,FONGOLIMBI,KOBOYE,02,170,CLASSE CE1
KEDOUGOU,KEDOUGOU,FONGOLIMBI,LESFALO,01,210,CLASSE CM2
KEDOUGOU,KEDOUGOU,FONGOLIMBI,LESFALO,02,210,CLASSE CM1
KEDOUGOU,KEDOUGOU,FONGOLIMBI,MADIHOU,01,182,ECOLE CLASSE CM2
KEDOUGOU,KEDOUGOU,FONGOLIMBI,MAROUGOU,01,189,CLASSE CP
KEDOUGOU,KEDOUGOU,FONGOLIMBI,NIAGALANCOME,01,264,CLASSE CM2
KEDOUGOU,KEDOUGOU,FONGOLIMBI,NIAGALANCOME,02,263,CLASSE CM1
KEDOUGOU,KEDOUGOU,FONGOLIMBI,SAMBANGAL,01,73,ABRI PROVISOIRE
KEDOUGOU,KEDOUGOU,FONGOLIMBI,TOUMANIA,01,347,CLASSE CM2
KEDOUGOU,KEDOUGOU,FONGOLIMBI,WASSAYA,01,61,CLASSE CE2
