Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KAOLACK,KAOLACK,NDOFFANE,ECOLE ELEMENTAIRE NO 1,01,533,CM2 A
KAOLACK,KAOLACK,NDOFFANE,ECOLE ELEMENTAIRE NO 1,02,532,CM1 A
KAOLACK,KAOLACK,NDOFFANE,ECOLE ELEMENTAIRE NO 1,03,532,CE1 A
KAOLACK,KAOLACK,NDOFFANE,ECOLE ELEMENTAIRE NO 1,04,532,CI A
KAOLACK,KAOLACK,NDOFFANE,ECOLE ELEMENTAIRE NO 1,05,533,CLASSE CE2 A
KAOLACK,KAOLACK,NDOFFANE,ECOLE ELEMENTAIRE NO 1,06,533,CPB
KAOLACK,KAOLACK,NDOFFANE,ECOLE ELEMENTAIRE NO 2,01,574,CM2 A
KAOLACK,KAOLACK,NDOFFANE,ECOLE ELEMENTAIRE NO 2,02,570,CM1 A
KAOLACK,KAOLACK,NDOFFANE,ECOLE ELEMENTAIRE NO 2,03,566,CP
KAOLACK,KAOLACK,NDOFFANE,ECOLE ELEMENTAIRE NO 2,04,303,CE1 B
KAOLACK,KAOLACK,NDOFFANE,ECOLE ELEMENTAIRE NO 4,01,402,CM2
KAOLACK,KAOLACK,NDOFFANE,ECOLE ELEMENTAIRE NO 4,02,382,CM1B
KAOLACK,KAOLACK,NDOFFANE,ECOLE NOTRE DAME DU LAGHEM,01,576,CP
KAOLACK,KAOLACK,NDOFFANE,ECOLE NOTRE DAME DU LAGHEM,02,576,CM1
KAOLACK,KAOLACK,NDOFFANE,ECOLE NOTRE DAME DU LAGHEM,03,575,CE1
KAOLACK,KAOLACK,NDOFFANE,ECOLE NOTRE DAME DU LAGHEM,04,575,CI
KAOLACK,KAOLACK,NDOFFANE,ECOLE NOTRE DAME DU LAGHEM,05,576,CLASSE CE2
