Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
FATICK,FATICK,DIOFIOR,ECOLE COLY SENGHOR,01,564,CLASSE CM2A
FATICK,FATICK,DIOFIOR,ECOLE COLY SENGHOR,02,560,CLASSE CM1A
FATICK,FATICK,DIOFIOR,ECOLE COLY SENGHOR,03,564,CLASSE CE2A
FATICK,FATICK,DIOFIOR,ECOLE COLY SENGHOR,04,559,CLASSE CPB
FATICK,FATICK,DIOFIOR,ECOLE COLY SENGHOR,05,554,CLASSE CPA
FATICK,FATICK,DIOFIOR,ECOLE COLY SENGHOR,06,548,CE1A
FATICK,FATICK,DIOFIOR,ECOLE COLY SENGHOR,07,550,CE1B
FATICK,FATICK,DIOFIOR,ECOLE SINDIANEKA,01,574,CLASSE CPB
FATICK,FATICK,DIOFIOR,ECOLE SINDIANEKA,02,576,CLASSE CE1B
FATICK,FATICK,DIOFIOR,ECOLE SINDIANEKA,03,568,CLASSE CM1B
FATICK,FATICK,DIOFIOR,ECOLE SINDIANEKA,04,563,CM1A
FATICK,FATICK,DIOFIOR,ECOLE SINDIANEKA,05,565,CM2A
FATICK,FATICK,DIOFIOR,ECOLE SINDIANEKA,06,569,CM2B
FATICK,FATICK,DIOFIOR,MAIRIE,01,576,CLASSE CI ECOLE MEDINA
FATICK,FATICK,DIOFIOR,MAIRIE,02,271,CLASSE CM2 ECOLE MEDINA
