Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
THIES,THIES,THIES OUEST,ECOLE IBRAHIMA JACQUES GAYE,01,584,CLASSE CI A
THIES,THIES,THIES OUEST,ECOLE IBRAHIMA JACQUES GAYE,02,584,CLASSE CP A
THIES,THIES,THIES OUEST,ECOLE IBRAHIMA JACQUES GAYE,03,583,CLASSE CE2 A
THIES,THIES,THIES OUEST,ECOLE IBRAHIMA JACQUES GAYE,04,585,CLASSE CM1 A
THIES,THIES,THIES OUEST,ECOLE IBRAHIMA JACQUES GAYE,05,583,CLASSE CI B
THIES,THIES,THIES OUEST,ECOLE IBRAHIMA JACQUES GAYE,06,583,CLASSE CP B
THIES,THIES,THIES OUEST,ECOLE IBRAHIMA JACQUES GAYE,07,585,CLASSE CE1 B
THIES,THIES,THIES OUEST,ECOLE IBRAHIMA JACQUES GAYE,08,585,CLASSE CE2 B
THIES,THIES,THIES OUEST,ECOLE IBRAHIMA JACQUES GAYE,09,584,CLASSE CM1 B
THIES,THIES,THIES OUEST,ECOLE MALICK KAIRE DIAW,01,571,CLASSE CIA
THIES,THIES,THIES OUEST,ECOLE MALICK KAIRE DIAW,02,574,CLASSE CE1A
THIES,THIES,THIES OUEST,ECOLE MALICK KAIRE DIAW,03,564,CLASSE CM1A
THIES,THIES,THIES OUEST,ECOLE MALICK KAIRE DIAW,04,556,CLASSE CPB
THIES,THIES,THIES OUEST,ECOLE MALICK KAIRE DIAW,05,559,CLASSE CE1B
THIES,THIES,THIES OUEST,ECOLE MALICK KAIRE DIAW,06,562,CLASSE CM1B
THIES,THIES,THIES OUEST,ECOLE MALICK KAIRE DIAW,07,565,CLASSE CE2B
THIES,THIES,THIES OUEST,ECOLE MALICK KAIRE DIAW,08,547,SALLE DE CLASSE
THIES,THIES,THIES OUEST,ECOLE MALICK KAIRE DIAW,09,507,CLASSE CI A
THIES,THIES,THIES OUEST,ECOLE MAMADOU DIAW,01,420,CLASSE CPA
THIES,THIES,THIES OUEST,ECOLE MAMADOU DIAW,02,418,CLASSE CE2A
THIES,THIES,THIES OUEST,ECOLE MBOUR 2,01,546,CLASSE CPA
THIES,THIES,THIES OUEST,ECOLE MBOUR 2,02,551,CLASSE CE1A
THIES,THIES,THIES OUEST,ECOLE MBOUR 2,03,543,CLASSE CM1
THIES,THIES,THIES OUEST,ECOLE MBOUR 2,04,526,SALLE DE CLASSE
THIES,THIES,THIES OUEST,ECOLE MBOUR 2,05,443,CLASSE CE1 B
THIES,THIES,THIES OUEST,ECOLE PRIMAIRE JULES SAGNA,01,497,CLASSE CPA
THIES,THIES,THIES OUEST,ECOLE PRIVEE PRESCOLAIRE MAME SODA,01,567,SALLE LES POUSSINS
THIES,THIES,THIES OUEST,ECOLE PRIVEE PRESCOLAIRE MAME SODA,02,568,SALLE LES LAPINS
THIES,THIES,THIES OUEST,ECOLE PRIVEE PRESCOLAIRE MAME SODA,03,135,SALLE 3
THIES,THIES,THIES OUEST,ECOLE ROUTE DE DAKAR 2,01,574,CLASSE CP
THIES,THIES,THIES OUEST,ECOLE ROUTE DE DAKAR 2,02,569,CLASSE CE1A
THIES,THIES,THIES OUEST,ECOLE ROUTE DE DAKAR 2,03,579,CLASSE CE2
THIES,THIES,THIES OUEST,ECOLE ROUTE DE DAKAR 2,04,572,SALLE DE CLASSE
THIES,THIES,THIES OUEST,ECOLE ROUTE DE DAKAR 2,05,576,SALLE DE CLASSE
THIES,THIES,THIES OUEST,ECOLE ROUTE DE DAKAR 2,06,578,SALLE DE CLASSE
THIES,THIES,THIES OUEST,ECOLE ROUTE DE DAKAR 2,07,313,SALLE DE CLASSE CE2 B
THIES,THIES,THIES OUEST,ECOLE ROUTE DE MBOUR,01,577,CLASSE CIA
