Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 17,03,574,CLASSE CP B
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 17,04,568,CLASSE CE1 A
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 17,05,571,CLASSE CM2 A
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 17,06,566,CLASSE CM2 B
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 17,07,573,CLASSE CE2 A
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 17,08,574,CLASSE CM1 B
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 17,09,578,SALLE DE CLASSE
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 17,10,574,SALLE DE CLASSE
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 17,11,502,SALLE DE CLASSE
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 19,01,574,CLASSE D1
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 19,02,561,CLASSE D2
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 19,03,570,CLASSE D3
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 19,04,572,CLASSE D4
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 19,05,568,CLASSE A1
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 19,06,570,CLASSE A2
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 19,07,566,CLASSE A3
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 19,08,568,CLASSE A4
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 19,09,578,SALLE DE CLASSE
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 19,10,564,SALLE DE CLASSE
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 19,11,566,SALLE DE CLASSE
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 20,01,584,CLASSE CI A
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 20,02,585,CLASSE CI B
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 20,03,586,CLASSE CM1 A
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 20,04,583,CLASSE CM1 B
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 20,05,583,CLASSE CM1 C
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 20,06,585,CLASSE CM2 C
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 20,07,584,CLASSE CP C
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 20,08,579,SALLE DE CLASSE
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 20,09,585,SALLE DE CLASSE
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 20,10,586,SALLE DE CLASSE
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 21,01,583,CLASSE CM2 A
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 21,02,584,CLASSE CM2 B
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 21,03,584,CLASSE CE2 A
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 21,04,582,CLASSE CE2 B
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 21,05,579,CLASSE CM1 A
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 21,06,581,CLASSE CM1 B
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 21,07,581,CLASSE CE1 B
DAKAR,DAKAR,PARCELLES ASSAINIES,ECOLE UNITE 21,08,584,CLASSE CI A
