Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,01,555,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,02,556,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,03,557,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,04,558,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,05,556,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,06,556,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,07,556,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,08,557,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,09,558,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,10,559,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,11,560,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,12,560,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,CEM DE KANDE SIBINCK,01,573,CLASSE 3B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,CEM DE KANDE SIBINCK,02,567,CLASSE 4E
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,CEM DE KANDE SIBINCK,03,578,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,CEM DE KANDE SIBINCK,04,569,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,CEM DE KANDE SIBINCK,05,573,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,CEM DE KANDE SIBINCK,06,224,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,C.E.M MALICK FALL,01,556,CLASSE 5A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,C.E.M MALICK FALL,02,552,CLASSE 6A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,C.E.M MALICK FALL,03,552,CLASSE 4A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,DISPENSAIRE DE SANTHIABA,01,538,SALLE PIQURE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,DISPENSAIRE DE SANTHIABA,02,538,SALLE PANSEMENTS
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,DISPENSAIRE DE SANTHIABA,03,538,SALLE CPN
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,01,578,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,02,578,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,03,579,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,04,578,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,05,575,CLASSE CM2 C
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,06,578,CLASSE CI A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,07,578,CLASSE CP B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,08,580,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,09,578,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,10,577,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,11,578,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,12,580,SALLE DE CLASSE
