Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
LOUGA,KEBEMER,LORO,BAYTI MBEUSSINE,01,236,ABRI PROVISOIRE
LOUGA,KEBEMER,LORO,DIORO MAMA NDIAYE,01,268,ECOLE CLASSE CM1 A
LOUGA,KEBEMER,LORO,ECOLE LORO THIECKENE,01,351,CLASSE CE1A
LOUGA,KEBEMER,LORO,ECOLE LORO THIECKENE,02,352,CLASSE CM1A
LOUGA,KEBEMER,LORO,KABDOU,01,322,ECOLE CLASSE CM2 A
LOUGA,KEBEMER,LORO,KEUR AMADOU YALA,01,377,ECOLE CLASSE CE1 A
LOUGA,KEBEMER,LORO,KEUR AMADOU YALA,02,375,ECOLE CLASSE CM2 A
LOUGA,KEBEMER,LORO,KEUR SANOU DIENG,01,256,ECOLE CLASSE CI
LOUGA,KEBEMER,LORO,LORO NGUEYENE,01,348,ECOLE CLASSE CI
LOUGA,KEBEMER,LORO,LORO NGUEYENE,02,349,ECOLE CLASSE CP
LOUGA,KEBEMER,LORO,MBAR SECK,01,235,CASE DE SANTE
LOUGA,KEBEMER,LORO,MERINA KA TIDIANE,01,559,CASE DE SANTE
LOUGA,KEBEMER,LORO,MERINA KA TIDIANE,02,82,ABRI PROVISOIRE
LOUGA,KEBEMER,LORO,NDAM THILLA,01,134,CASE DE SANTE
LOUGA,KEBEMER,LORO,TAYIF NGANADO,01,177,ECOLE CLASSE CM2 A
LOUGA,KEBEMER,LORO,THIARENE SARR,01,123,ABRI PROVISOIRE
LOUGA,KEBEMER,LORO,THILMAKHA NGOL,01,350,ECOLE CLASSE CI
LOUGA,KEBEMER,LORO,THILMAKHA NGOL,02,349,ABRI PROVISOIRE
