Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KAOLACK,KAOLACK,KAOLACK,ECOLE LYNDIANE,02,416,CP
KAOLACK,KAOLACK,KAOLACK,ECOLE MALAFI DIENG,01,552,CM2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE MALAFI DIENG,02,551,CM2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE MALAFI DIENG,03,555,CI A
KAOLACK,KAOLACK,KAOLACK,ECOLE MALAFI DIENG,04,553,CI B
KAOLACK,KAOLACK,KAOLACK,ECOLE MALAFI DIENG,05,552,CE1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE MALAFI DIENG,06,534,CE1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE MALAFI DIENG,07,511,CP A
KAOLACK,KAOLACK,KAOLACK,ECOLE MALAFI DIENG,08,511,CP B
KAOLACK,KAOLACK,KAOLACK,ECOLE MATERNELLE,01,365,MOYENNE SECTION 1
KAOLACK,KAOLACK,KAOLACK,ECOLE MATERNELLE,02,364,MOYENNE SECTION 2
KAOLACK,KAOLACK,KAOLACK,ECOLE MATERNELLE,03,364,PETITE SECTION
KAOLACK,KAOLACK,KAOLACK,ECOLE MATERNELLE,04,363,GRANDE SECTION
KAOLACK,KAOLACK,KAOLACK,ECOLE NGANE SAER,01,550,CM2
KAOLACK,KAOLACK,KAOLACK,ECOLE NGANE SAER,02,547,CM1
KAOLACK,KAOLACK,KAOLACK,ECOLE NGANE SAER,03,547,CI A
KAOLACK,KAOLACK,KAOLACK,ECOLE NGANE SAER,04,542,CI B
KAOLACK,KAOLACK,KAOLACK,ECOLE NGANE SAER,05,344,CLASSE CP A
KAOLACK,KAOLACK,KAOLACK,ECOLE PARCELLES 1,01,570,CM1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE PARCELLES 1,02,566,CM2
KAOLACK,KAOLACK,KAOLACK,ECOLE PARCELLES 1,03,573,CM1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE PARCELLES 1,04,568,CE1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE PARCELLES 1,05,568,CE1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE PARCELLES 1,06,191,CI
KAOLACK,KAOLACK,KAOLACK,ECOLE SAER DIEYE BAKARY,01,215,CP A
KAOLACK,KAOLACK,KAOLACK,ECOLE SAER DIEYE BAKARY,02,214,CE2
KAOLACK,KAOLACK,KAOLACK,ECOLE SERIGNE ALIOU CISSE,01,565,CE1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE SERIGNE ALIOU CISSE,02,565,CM2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE SERIGNE ALIOU CISSE,03,565,CM2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE SERIGNE ALIOU CISSE,04,565,CM1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE SERIGNE ALIOU CISSE,05,565,CM1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE SERIGNE ALIOU CISSE,06,565,CE2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE SERIGNE ALIOU CISSE,07,565,CE2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE SERIGNE ALIOU CISSE,08,569,CE1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE SERIGNE ALIOU CISSE,09,565,CLASSE CI A
KAOLACK,KAOLACK,KAOLACK,ECOLE SERIGNE ALIOU CISSE,10,565,CE1 B
