Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,PAKIRANE,01,200,CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SAM,01,146,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SARE GOUBOU,01,124,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SARE NGAYE SAMBA,01,197,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SARE SAMBAROU,01,199,SALLE DE CLASSE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SINTHIOU BALA MALSINE,01,74,SALLE DE CLASSE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SINTHIOU COUMBIDIA,01,192,CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SINTHIOU DEMBA DORO,01,49,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SINTHIOU DOUBEL PARAWOL,01,40,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SINTHIOU HAMADI HAMATH,01,209,CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SINTHIOU HAMADOU OUALI,01,92,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SINTHIOU MABOUBE,01,62,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SINTHIOU PASS,01,164,CLASSE CP
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SINTHIOU SAMBAROU,01,108,SALLE DE CLASSE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SINTHIOU SAMBAROU DEME,01,248,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SINTHIOU SILAMAKAN,01,144,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,TOUBERE DIAOUBE,01,43,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,VOURO SENO,01,166,CASE DE SANTE
