Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
LOUGA,KEBEMER,DAROU MOUSTI,DIVANE,01,356,CASE DE SANTE
LOUGA,KEBEMER,DAROU MOUSTI,ECOLE KEUR ALIOUNE NDIAYE,01,552,CLASSE CM2
LOUGA,KEBEMER,DAROU MOUSTI,ECOLE KEUR ALIOUNE NDIAYE,02,549,CLASSE CM1
LOUGA,KEBEMER,DAROU MOUSTI,ECOLE KEUR ALIOUNE NDIAYE,03,548,CLASSE CE2
LOUGA,KEBEMER,DAROU MOUSTI,ECOLE KEUR ALIOUNE NDIAYE,04,552,CLASSE CI
LOUGA,KEBEMER,DAROU MOUSTI,ECOLE SERIGNE KHALID MBACKE,01,550,CLASSE CE1
LOUGA,KEBEMER,DAROU MOUSTI,ECOLE SERIGNE KHALID MBACKE,02,545,CLASSE CE2
LOUGA,KEBEMER,DAROU MOUSTI,ECOLE SERIGNE KHALID MBACKE,03,550,CLASSE CM1
LOUGA,KEBEMER,DAROU MOUSTI,ECOLE SERIGNE KHALID MBACKE,04,553,CLASSE CM2
LOUGA,KEBEMER,DAROU MOUSTI,ECOLE SERIGNE KHALID MBACKE,05,309,CLASSE CI
LOUGA,KEBEMER,DAROU MOUSTI,NDANGOU OUOLOF,01,359,CASE DE SANTE
LOUGA,KEBEMER,DAROU MOUSTI,SARSARA,01,332,CLASSE CE1
LOUGA,KEBEMER,DAROU MOUSTI,SARSARA,02,331,CLASSE CE2
LOUGA,KEBEMER,DAROU MOUSTI,THIABOUGUEL,01,342,ECOLE
LOUGA,KEBEMER,DAROU MOUSTI,TOUBA PETEGNE,01,390,ABRI PROVISOIRE
