Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),06,531,CLASSE CE2 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),07,534,CLASSE CM1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),08,533,CLASSE CM1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),09,537,CLASSE CE1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE MANGUIERS 2,01,426,CLASSE CE1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE MANGUIERS 2,02,426,CLASSE CM 1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE MANGUIERS 2,03,429,CLASSE CPB
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,01,598,ECOLE COLOBANE 2 BV1
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,02,600,ECOLE COLOBANE 2 BV2
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,03,600,ECOLE COLOBANE 2 BV3
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,04,598,ECOLE COLOBANE 2 BV4
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,05,599,ECOLE COLOBANE 2 BV5
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,06,600,ECOLE COLOBANE 2 BV6
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,07,600,ECOLE COLOBANE 2 BV7
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,08,599,ECOLE COLOBANE 2 BV8
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,09,594,ECOLE COLOBANE 2 BV9
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,10,599,ECOLE COLOBANE 2 BV10
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,11,600,ECOLE COLOBANE 2 BV11
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,12,600,ECOLE COLOBANE 2 BV 12
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,13,599,SALLE DE CLASSE BEN KHATAB
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,14,597,SALLE DE CLASSE BEN KHATAB
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,15,600,SALLE DE CLASSE
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,16,88,SALLE DE CLASSE
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,01,585,CLASSE CI A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,02,582,CLASSE CI B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,03,585,CLASSE CP A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,04,583,CLASSE CP B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,05,583,CLASSE CE1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,06,582,CLASSE CE1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,07,580,CLASSE CE2 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,08,583,CLASSE CE2 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,09,582,CLASSE CM1A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,10,582,CLASSE CM1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,11,583,CLASSE CM2 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,12,581,CLASSE CM2 B
